androidx.slice;SliceProvider;true;onCreatePermissionRequest;;;Parameter[0];contentprovider;manual
androidx.slice;SliceProvider;true;onMapIntentToUri;;;Parameter[0];contentprovider;manual
androidx.slice;SliceProvider;true;onSlicePinned;;;Parameter[0];contentprovider;manual
androidx.slice;SliceProvider;true;onSliceUnpinned;;;Parameter[0];contentprovider;manual
com.rabbitmq.client.impl;Frame;true;getInputStream;();;ReturnValue;remote;manual
com.rabbitmq.client.impl;Frame;true;getPayload;();;ReturnValue;remote;manual
com.rabbitmq.client.impl;FrameHandler;true;readFrame;();;ReturnValue;remote;manual
com.rabbitmq.client;Command;true;getContentBody;();;ReturnValue;remote;manual
com.rabbitmq.client;Command;true;getContentHeader;();;ReturnValue;remote;manual
com.rabbitmq.client;Consumer;true;handleDelivery;(String,Envelope,BasicProperties,byte[]);;Parameter[3];remote;manual
com.rabbitmq.client;QueueingConsumer;true;nextDelivery;;;ReturnValue;remote;manual
com.rabbitmq.client;RpcClient;true;doCall;;;ReturnValue;remote;manual
com.rabbitmq.client;RpcClient;true;mapCall;;;ReturnValue;remote;manual
com.rabbitmq.client;RpcClient;true;primitiveCall;;;ReturnValue;remote;manual
com.rabbitmq.client;RpcClient;true;responseCall;;;ReturnValue;remote;manual
com.rabbitmq.client;RpcClient;true;stringCall;(String);;ReturnValue;remote;manual
com.rabbitmq.client;RpcServer;true;handleCall;(BasicProperties,byte[],BasicProperties);;Parameter[1];remote;manual
com.rabbitmq.client;RpcServer;true;handleCall;(Delivery,BasicProperties);;Parameter[0];remote;manual
com.rabbitmq.client;RpcServer;true;handleCall;(byte[],BasicProperties);;Parameter[0];remote;manual
com.rabbitmq.client;RpcServer;true;handleCast;(BasicProperties,byte[]);;Parameter[1];remote;manual
com.rabbitmq.client;RpcServer;true;handleCast;(Delivery);;Parameter[0];remote;manual
com.rabbitmq.client;RpcServer;true;handleCast;(byte[]);;Parameter[0];remote;manual
com.rabbitmq.client;RpcServer;true;postprocessReplyProperties;(Delivery,Builder);;Parameter[0];remote;manual
com.rabbitmq.client;RpcServer;true;preprocessReplyProperties;(Delivery,Builder);;Parameter[0];remote;manual
com.rabbitmq.client;StringRpcServer;true;handleStringCall;;;Parameter[0];remote;manual
jakarta.faces.context;ExternalContext;true;getRequestCookieMap;();;ReturnValue;remote;manual
jakarta.faces.context;ExternalContext;true;getRequestHeaderMap;();;ReturnValue;remote;manual
jakarta.faces.context;ExternalContext;true;getRequestHeaderValuesMap;();;ReturnValue;remote;manual
jakarta.faces.context;ExternalContext;true;getRequestParameterMap;();;ReturnValue;remote;manual
jakarta.faces.context;ExternalContext;true;getRequestParameterNames;();;ReturnValue;remote;manual
jakarta.faces.context;ExternalContext;true;getRequestParameterValuesMap;();;ReturnValue;remote;manual
jakarta.faces.context;ExternalContext;true;getRequestPathInfo;();;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getAcceptableLanguages;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getAcceptableMediaTypes;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getCookies;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getEntityStream;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getHeaderString;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getHeaders;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getLanguage;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getMediaType;;;ReturnValue;remote;manual
jakarta.ws.rs.container;ContainerRequestContext;true;getUriInfo;;;ReturnValue;remote;manual
java.net.http;WebSocket$Listener;true;onText;(WebSocket,CharSequence,boolean);;Parameter[1];remote;manual
java.net;Socket;false;getInputStream;();;ReturnValue;remote;manual
java.net;URLConnection;false;getInputStream;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestCookieMap;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestHeaderMap;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestHeaderValuesMap;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestParameterMap;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestParameterNames;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestParameterValuesMap;();;ReturnValue;remote;manual
javax.faces.context;ExternalContext;true;getRequestPathInfo;();;ReturnValue;remote;manual
javax.jms;JMSConsumer;true;receive;;;ReturnValue;remote;manual
javax.jms;JMSConsumer;true;receiveBody;;;ReturnValue;remote;manual
javax.jms;JMSConsumer;true;receiveBodyNoWait;();;ReturnValue;remote;manual
javax.jms;JMSConsumer;true;receiveNoWait;();;ReturnValue;remote;manual
javax.jms;MessageConsumer;true;receive;;;ReturnValue;remote;manual
javax.jms;MessageConsumer;true;receiveNoWait;();;ReturnValue;remote;manual
javax.jms;MessageListener;true;onMessage;(Message);;Parameter[0];remote;manual
javax.jms;QueueRequestor;true;request;(Message);;ReturnValue;remote;manual
javax.jms;TopicRequestor;true;request;(Message);;ReturnValue;remote;manual
javax.servlet.http;Cookie;false;getComment;();;ReturnValue;remote;manual
javax.servlet.http;Cookie;false;getName;();;ReturnValue;remote;manual
javax.servlet.http;Cookie;false;getValue;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getHeader;(String);;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getHeaderNames;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getHeaders;(String);;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getParameter;(String);;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getParameterMap;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getParameterNames;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getParameterValues;(String);;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getPathInfo;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getQueryString;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getRemoteUser;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getRequestURI;();;ReturnValue;remote;manual
javax.servlet.http;HttpServletRequest;false;getRequestURL;();;ReturnValue;remote;manual
javax.servlet;ServletRequest;false;getInputStream;();;ReturnValue;remote;manual
javax.servlet;ServletRequest;false;getParameter;(String);;ReturnValue;remote;manual
javax.servlet;ServletRequest;false;getParameterMap;();;ReturnValue;remote;manual
javax.servlet;ServletRequest;false;getParameterNames;();;ReturnValue;remote;manual
javax.servlet;ServletRequest;false;getParameterValues;(String);;ReturnValue;remote;manual
javax.servlet;ServletRequest;false;getReader;();;ReturnValue;remote;manual
javax.validation;ConstraintValidator;true;isValid;;;Parameter[0];remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getAcceptableLanguages;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getAcceptableMediaTypes;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getCookies;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getEntityStream;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getHeaderString;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getHeaders;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getLanguage;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getMediaType;;;ReturnValue;remote;manual
javax.ws.rs.container;ContainerRequestContext;true;getUriInfo;;;ReturnValue;remote;manual
org.apache.hc.core5.http.io;HttpRequestHandler;true;handle;(ClassicHttpRequest,ClassicHttpResponse,HttpContext);;Parameter[0];remote;manual
org.apache.hc.core5.http.io;HttpServerRequestHandler;true;handle;(ClassicHttpRequest,ResponseTrigger,HttpContext);;Parameter[0];remote;manual
org.apache.http.protocol;HttpRequestHandler;true;handle;(HttpRequest,HttpResponse,HttpContext);;Parameter[0];remote;manual
org.apache.http;HttpEntity;false;getContent;();;ReturnValue;remote;manual
org.apache.http;HttpMessage;false;getParams;();;ReturnValue;remote;manual
org.springframework.security.web.savedrequest;SavedRequest;true;getCookies;;;ReturnValue;remote;manual
org.springframework.security.web.savedrequest;SavedRequest;true;getHeaderNames;;;ReturnValue;remote;manual
org.springframework.security.web.savedrequest;SavedRequest;true;getHeaderValues;;;ReturnValue;remote;manual
org.springframework.security.web.savedrequest;SavedRequest;true;getParameterMap;;;ReturnValue;remote;manual
org.springframework.security.web.savedrequest;SavedRequest;true;getParameterValues;;;ReturnValue;remote;manual
org.springframework.security.web.savedrequest;SavedRequest;true;getRedirectUrl;;;ReturnValue;remote;manual
org.springframework.web.client;RestTemplate;false;exchange;;;ReturnValue;remote;manual
org.springframework.web.client;RestTemplate;false;getForEntity;;;ReturnValue;remote;manual
org.springframework.web.client;RestTemplate;false;postForEntity;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getDescription;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getHeader;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getHeaderNames;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getHeaderValues;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getParameter;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getParameterMap;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getParameterNames;;;ReturnValue;remote;manual
org.springframework.web.context.request;WebRequest;false;getParameterValues;;;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartFile;true;getBytes;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartFile;true;getContentType;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartFile;true;getInputStream;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartFile;true;getName;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartFile;true;getOriginalFilename;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartFile;true;getResource;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartRequest;true;getFile;(String);;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartRequest;true;getFileMap;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartRequest;true;getFileNames;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartRequest;true;getFiles;(String);;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartRequest;true;getMultiFileMap;();;ReturnValue;remote;manual
org.springframework.web.multipart;MultipartRequest;true;getMultipartContentType;(String);;ReturnValue;remote;manual
org.xmlpull.v1;XmlPullParser;false;getName;();;ReturnValue;remote;manual
org.xmlpull.v1;XmlPullParser;false;getNamespace;();;ReturnValue;remote;manual
org.xmlpull.v1;XmlPullParser;false;getText;();;ReturnValue;remote;manual
play.mvc;Http$RequestHeader;false;getHeader;;;ReturnValue;remote;manual
play.mvc;Http$RequestHeader;false;getQueryString;;;ReturnValue;remote;manual
play.mvc;Http$RequestHeader;false;header;;;ReturnValue;remote;manual
play.mvc;Http$RequestHeader;false;queryString;;;ReturnValue;remote;manual
ratpack.core.handling;Context;true;parse;(com.google.common.reflect.TypeToken);;ReturnValue;remote;manual
ratpack.core.handling;Context;true;parse;(com.google.common.reflect.TypeToken,java.lang.Object);;ReturnValue;remote;manual
ratpack.core.handling;Context;true;parse;(java.lang.Class);;ReturnValue;remote;manual
ratpack.core.handling;Context;true;parse;(java.lang.Class,java.lang.Object);;ReturnValue;remote;manual
ratpack.core.handling;Context;true;parse;(ratpack.core.parse.Parse);;ReturnValue;remote;manual
ratpack.core.handling;Context;true;parse;(ratpack.parse.Parse);;ReturnValue;remote;manual
ratpack.core.http;Request;true;getBody;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getContentLength;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getCookies;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getHeaders;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getPath;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getQuery;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getQueryParams;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getRawUri;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;getUri;;;ReturnValue;remote;manual
ratpack.core.http;Request;true;oneCookie;;;ReturnValue;remote;manual
ratpack.handling;Context;true;parse;(com.google.common.reflect.TypeToken);;ReturnValue;remote;manual
ratpack.handling;Context;true;parse;(com.google.common.reflect.TypeToken,java.lang.Object);;ReturnValue;remote;manual
ratpack.handling;Context;true;parse;(java.lang.Class);;ReturnValue;remote;manual
ratpack.handling;Context;true;parse;(java.lang.Class,java.lang.Object);;ReturnValue;remote;manual
ratpack.handling;Context;true;parse;(ratpack.core.parse.Parse);;ReturnValue;remote;manual
ratpack.handling;Context;true;parse;(ratpack.parse.Parse);;ReturnValue;remote;manual
ratpack.http;Request;true;getBody;;;ReturnValue;remote;manual
ratpack.http;Request;true;getContentLength;;;ReturnValue;remote;manual
ratpack.http;Request;true;getCookies;;;ReturnValue;remote;manual
ratpack.http;Request;true;getHeaders;;;ReturnValue;remote;manual
ratpack.http;Request;true;getPath;;;ReturnValue;remote;manual
ratpack.http;Request;true;getQuery;;;ReturnValue;remote;manual
ratpack.http;Request;true;getQueryParams;;;ReturnValue;remote;manual
ratpack.http;Request;true;getRawUri;;;ReturnValue;remote;manual
ratpack.http;Request;true;getUri;;;ReturnValue;remote;manual
ratpack.http;Request;true;oneCookie;;;ReturnValue;remote;manual
